stop_id	stop_name	stop_lat	stop_lon	type
330	Robert St S & Logan Ave	44.907069	-93.080707	62-112
330	Robert St S & Logan Ave	44.907069	-93.080707	75-112
331	Robert St S & Emerson Ave	44.905267	-93.080709	75-112
331	Robert St S & Emerson Ave	44.905267	-93.080709	62-112
331	Robert St S & Emerson Ave	44.905267	-93.080709	68-112
332	Robert St S & Thompson Ave	44.901606	-93.080711	75-112
332	Robert St S & Thompson Ave	44.901606	-93.080711	62-112
332	Robert St S & Thompson Ave	44.901606	-93.080711	68-112
333	Thompson Ave & Livingston Ave	44.901578	-93.081978	62-112
333	Thompson Ave & Livingston Ave	44.901578	-93.081978	75-112
334	Thompson Ave & Humboldt Ave	44.900242	-93.085006	62-112
334	Thompson Ave & Humboldt Ave	44.900242	-93.085006	75-112
335	Thompson Ave & Carmel Ave	44.90021	-93.087516	75-112
335	Thompson Ave & Carmel Ave	44.90021	-93.087516	62-112
336	Thompson Ave & #85 - The Oaks Apts	44.901455	-93.088892	75-112
336	Thompson Ave & #85 - The Oaks Apts	44.901455	-93.088892	62-112
337	Thompson Ave & Bidwell St	44.901662	-93.090753	62-112
337	Thompson Ave & Bidwell St	44.901662	-93.090753	75-112
338	Thompson Ave & Bellows St	44.901666	-93.092012	62-112
338	Thompson Ave & Bellows St	44.901666	-93.092012	75-112
339	Thompson Ave & Allen Ave	44.901668	-93.093363	75-112
340	Thompson Ave & Charlton St	44.901669	-93.095849	75-112
341	Charlton St & Runge Lane	44.899918	-93.096055	75-112
342	Charlton St & Wentworth Ave	44.898129	-93.096029	75-112
343	Charlton St & Minea St	44.895786	-93.096009	75-112
344	Charlton St & Kraft Rd	44.894524	-93.096003	75-112
345	Charlton St & Marie St	44.890928	-93.096823	75-112
347	Marie Ave & Chardel Court	44.890877	-93.102744	75-112
348	Delaware Ave & Marie St	44.890731	-93.105963	75-112
350	Delaware Ave & Sibley High School	44.887995	-93.105981	75-112
352	Delaware Ave & Darla Court	44.885762	-93.105993	75-112
354	Hwy 62 (Mendota Rd) & Warrior Dr	44.883779	-93.11069	75-112
356	Hwy 62 (Mendota Rd) & South Lane	44.883772	-93.115333	75-112
361	South Plaza Dr & Dodd Rd (Hwy 149)	44.880555	-93.12619	75-112
364	Robert St S & Wentworth Ave	44.898097	-93.080691	75-112
364	Robert St S & Wentworth Ave	44.898097	-93.080691	68-112
365	Robert St S & Lothenbach Ave	44.89442	-93.080674	68-112
365	Robert St S & Lothenbach Ave	44.89442	-93.080674	75-112
366	Robert St S & Marie Ave	44.89104	-93.080677	75-112
369	Robert St S & Crusader Ave	44.887262	-93.080653	75-112
369	Robert St S & Crusader Ave	44.887262	-93.080653	452-112
370	Robert St S & Cub Foods	44.885404	-93.080662	75-112
377	50th St E & Robert St S	44.881077	-93.080331	75-112
382	50th St E & Babcock Trail	44.87657	-93.065136	75-112
385	Babcock Trail & 55th St E (Cenex Dr)	44.869181	-93.065919	75-112
387	Babcock Trail & Upper 55th St E	44.867186	-93.066264	75-112
388	Upper 55th St E & Audrey Ave	44.867357	-93.069486	75-112
389	Upper 55th St E & Asher Ave	44.867857	-93.073009	75-112
390	Upper 55th St E & Annette Ave	44.86915	-93.075411	75-112
392	Upper 55th St E & Alta Ave	44.869118	-93.078652	75-112
393	Upper 55th St E & Robert Trail S	44.869084	-93.080322	75-112
395	Alta Ave & 54th St / 55th St E	44.870116	-93.078861	75-112
397	Alta Ave & Upper 55th St E	44.869153	-93.078849	75-112
400	Upper 55th St E & Annette Ave	44.869054	-93.0756	75-112
401	Upper 55th St E & Asher Ave	44.867829	-93.073202	75-112
402	Upper 55th St E & Audrey Ave	44.867258	-93.069732	75-112
404	Babcock Trail & Cenex Dr (55th St E)	44.869197	-93.065761	75-112
405	Lake Cove Apts & Audubon Ave	44.87136	-93.069448	75-112
407	Babcock Trail & Greystone	44.871464	-93.064548	75-112
408	Babcock Trail & 52nd St E	44.873481	-93.064469	75-112
409	50th St E & Babcock Trail	44.876669	-93.065179	75-112
414	50th St E & Robert Trail S	44.881179	-93.080332	75-112
425	Robert St S & Lothenbach Ave	44.894537	-93.080533	68-112
425	Robert St S & Lothenbach Ave	44.894537	-93.080533	75-112
426	Robert St S & Wentworth Ave	44.897916	-93.080544	68-112
426	Robert St S & Wentworth Ave	44.897916	-93.080544	75-112
429	60th St E & Park Ave S	44.894358	-93.265156	111-112
429	60th St E & Park Ave S	44.894358	-93.265156	5-112
430	60th St E & 10th Ave S	44.894264	-93.260493	14-112
431	Portland Ave S & 60th St E	44.894211	-93.267873	553-112
431	Portland Ave S & 60th St E	44.894211	-93.267873	5-112
431	Portland Ave S & 60th St E	44.894211	-93.267873	111-112
432	Portland Ave S & 61st St E	44.892603	-93.267885	553-112
432	Portland Ave S & 61st St E	44.892603	-93.267885	111-112
432	Portland Ave S & 61st St E	44.892603	-93.267885	5-112
434	Portland Ave S & #6244	44.888949	-93.267918	111-112
434	Portland Ave S & #6244	44.888949	-93.267918	553-112
434	Portland Ave S & #6244	44.888949	-93.267918	5-112
435	Portland Ave S & 64th St E	44.887184	-93.267937	553-112
435	Portland Ave S & 64th St E	44.887184	-93.267937	5-112
435	Portland Ave S & 64th St E	44.887184	-93.267937	111-112
436	Portland Ave S & 66th St E	44.88379	-93.267987	5-112
436	Portland Ave S & 66th St E	44.88379	-93.267987	553-112
437	Portland Ave S & 67th St E	44.881765	-93.267962	5-112
437	Portland Ave S & 67th St E	44.881765	-93.267962	553-112
439	Portland Ave S & 68th St E	44.880003	-93.268004	5-112
439	Portland Ave S & 68th St E	44.880003	-93.268004	553-112
440	Portland Ave S & 69th St E	44.878179	-93.268027	553-112
440	Portland Ave S & 69th St E	44.878179	-93.268027	5-112
441	Portland Ave S & 70th St E	44.876387	-93.268041	5-112
441	Portland Ave S & 70th St E	44.876387	-93.268041	553-112
442	Portland Ave S & 71st St E	44.874573	-93.268056	553-112
442	Portland Ave S & 71st St E	44.874573	-93.268056	5-112
443	Portland Ave S & 72nd St E	44.872795	-93.268079	5-112
443	Portland Ave S & 72nd St E	44.872795	-93.268079	553-112
444	Portland Ave S & 73rd St E	44.870948	-93.268093	5-112
444	Portland Ave S & 73rd St E	44.870948	-93.268093	553-112
445	Portland Ave S & 74th St E	44.869179	-93.268139	5-112
445	Portland Ave S & 74th St E	44.869179	-93.268139	553-112
446	Portland Ave S & 75th St E	44.867398	-93.268127	553-112
446	Portland Ave S & 75th St E	44.867398	-93.268127	5-112
447	Portland Ave S & 76th St E	44.865612	-93.268127	553-112
447	Portland Ave S & 76th St E	44.865612	-93.268127	5-112
449	Portland Ave S & 77th St E	44.86382	-93.268172	5-112
449	Portland Ave S & 77th St E	44.86382	-93.268172	553-112
450	Portland Ave S & 78th St / American Blvd	44.861026	-93.268209	553-112
450	Portland Ave S & 78th St / American Blvd	44.861026	-93.268209	5-112
451	Portland Ave S & American Blvd	44.859896	-93.268231	553-112
452	Portland Ave S & 81st St E	44.857045	-93.268253	553-112
453	Portland Ave S & 82nd St E	44.855242	-93.268271	553-112
454	Portland Ave S & 83rd St E	44.853459	-93.268294	553-112
455	Portland Ave S & 84th St E	44.851681	-93.268313	553-112
457	Portland Ave S & 86th St E	44.848028	-93.268346	553-112
460	Portland Ave S & Bischoff Lane	44.843647	-93.268325	553-112
461	Portland Ave S & 90th St E	44.840812	-93.268332	553-112
462	Portland Ave S & 91st St E	44.83902	-93.268354	553-112
463	Portland Ave S & 92nd St E	44.837187	-93.268342	553-112
464	Portland Ave S & 93rd St E	44.835396	-93.268349	553-112
465	Portland Ave S & 94th St E	44.833631	-93.268368	553-112
466	Portland Ave S & 95th St E	44.831785	-93.268371	553-112
467	Portland Ave S & 96th St E	44.830023	-93.268386	553-112
468	Portland Ave S & 96th St / 98th St	44.828122	-93.2684	553-112
482	104th St E & 4th Ave S	44.815367	-93.271101	535-112
484	102nd St E & Clinton Ave S	44.81911	-93.271943	535-112
485	102nd St E & Portland Ave S	44.819115	-93.26869	535-112
486	102nd St E & Stevens Ave S	44.819107	-93.275856	535-112
493	Vernon Ave & Villa Way	44.906047	-93.359121	46-112
493	Vernon Ave & Villa Way	44.906047	-93.359121	146-112
494	Vernon Ave & Ayrshire Blvd	44.903866	-93.361906	46-112
494	Vernon Ave & Ayrshire Blvd	44.903866	-93.361906	146-112
495	Vernon Ave & Goya Lane	44.90276	-93.365219	146-112
495	Vernon Ave & Goya Lane	44.90276	-93.365219	46-112
496	Vernon Ave & Doncaster Way	44.902505	-93.367812	146-112
496	Vernon Ave & Doncaster Way	44.902505	-93.367812	46-112
497	Vernon Ave & Glengarry Pkwy / Chantrey Rd	44.902503	-93.370136	46-112
497	Vernon Ave & Glengarry Pkwy / Chantrey Rd	44.902503	-93.370136	146-112
498	Vernon Ave & Heather Lane	44.90109	-93.375115	46-112
498	Vernon Ave & Heather Lane	44.90109	-93.375115	146-112
500	Vernon Ave & Blake Rd	44.899031	-93.381159	146-112
500	Vernon Ave & Blake Rd	44.899031	-93.381159	46-112
501	Vernon Ave & Schaefer Rd	44.897618	-93.383721	146-112
501	Vernon Ave & Schaefer Rd	44.897618	-93.383721	46-112
502	Vernon Ave & View Lane	44.897041	-93.384728	46-112
502	Vernon Ave & View Lane	44.897041	-93.384728	146-112
503	Vernon Ave & Killarney Lane	44.896467	-93.385813	46-112
503	Vernon Ave & Killarney Lane	44.896467	-93.385813	146-112
504	Vernon Ave & Gleason Rd	44.895868	-93.386709	146-112
504	Vernon Ave & Gleason Rd	44.895868	-93.386709	46-112
505	Vernon Ave & Tamarac Ave	44.893764	-93.390713	46-112
505	Vernon Ave & Tamarac Ave	44.893764	-93.390713	146-112
506	Vernon Ave & Walnut Dr	44.89328	-93.391891	46-112
506	Vernon Ave & Walnut Dr	44.89328	-93.391891	146-112
507	Vernon Ave & Fountain Woods Apts	44.892388	-93.394263	46-112
507	Vernon Ave & Fountain Woods Apts	44.892388	-93.394263	146-112
508	Lincoln Dr & Habitat Court	44.891559	-93.396059	146-112
508	Lincoln Dr & Habitat Court	44.891559	-93.396059	46-112
509	Lincoln Dr & Waterford Court	44.892391	-93.398092	46-112
509	Lincoln Dr & Waterford Court	44.892391	-93.398092	146-112
510	Lincoln Dr & Edina West Apts	44.893342	-93.399299	146-112
510	Lincoln Dr & Edina West Apts	44.893342	-93.399299	46-112
511	Lincoln Dr & Langford Dr	44.895643	-93.400477	146-112
511	Lincoln Dr & Langford Dr	44.895643	-93.400477	46-112
512	Lincoln Dr & #5901	44.896814	-93.400635	46-112
512	Lincoln Dr & #5901	44.896814	-93.400635	146-112
518	Londonderry Dr & Lincoln Dr	44.898844	-93.399206	146-112
518	Londonderry Dr & Lincoln Dr	44.898844	-93.399206	46-112
519	Lincoln Dr & #5901	44.897211	-93.400769	146-112
519	Lincoln Dr & #5901	44.897211	-93.400769	46-112
520	Lincoln Dr & Langford Dr	44.895584	-93.400615	46-112
520	Lincoln Dr & Langford Dr	44.895584	-93.400615	146-112
521	Lincoln Dr & Edina West Apts	44.893229	-93.399375	46-112
521	Lincoln Dr & Edina West Apts	44.893229	-93.399375	146-112
522	Lincoln Dr & Waterford Court	44.892262	-93.398118	46-112
522	Lincoln Dr & Waterford Court	44.892262	-93.398118	146-112
523	Lincoln Dr & Habitat Court	44.891451	-93.39631	146-112
523	Lincoln Dr & Habitat Court	44.891451	-93.39631	46-112
524	Vernon Ave & Fountain Woods Apts	44.892433	-93.393912	46-112
524	Vernon Ave & Fountain Woods Apts	44.892433	-93.393912	146-112
526	Vernon Ave & Arctic Way	44.89356	-93.390881	46-112
526	Vernon Ave & Arctic Way	44.89356	-93.390881	146-112
527	Vernon Ave & Polar Circle	44.894027	-93.389954	46-112
527	Vernon Ave & Polar Circle	44.894027	-93.389954	146-112
529	Vernon Ave & Killarney Lane	44.896214	-93.386028	46-112
529	Vernon Ave & Killarney Lane	44.896214	-93.386028	146-112
530	Vernon Ave & View Lane	44.896846	-93.384843	46-112
530	Vernon Ave & View Lane	44.896846	-93.384843	146-112
531	Vernon Ave & Schaefer Rd	44.897423	-93.383828	46-112
531	Vernon Ave & Schaefer Rd	44.897423	-93.383828	146-112
532	Vernon Ave & Olinger Blvd	44.898839	-93.381285	46-112
532	Vernon Ave & Olinger Blvd	44.898839	-93.381285	146-112
534	Vernon Ave & Olinger Rd	44.900589	-93.376328	46-112
534	Vernon Ave & Olinger Rd	44.900589	-93.376328	146-112
535	Vernon Ave & Vernon Lane (Heather)	44.901014	-93.374995	146-112
535	Vernon Ave & Vernon Lane (Heather)	44.901014	-93.374995	46-112
537	Vernon Ave & Tracy Ave	44.9024	-93.368066	146-112
537	Vernon Ave & Tracy Ave	44.9024	-93.368066	46-112
538	Vernon Ave & Johnson Dr	44.902464	-93.366024	146-112
538	Vernon Ave & Johnson Dr	44.902464	-93.366024	46-112
539	Vernon Ave & Gate Park Rd	44.902817	-93.364675	146-112
539	Vernon Ave & Gate Park Rd	44.902817	-93.364675	46-112
540	Vernon Ave & Hansen Rd	44.904451	-93.360705	146-112
540	Vernon Ave & Hansen Rd	44.904451	-93.360705	46-112
541	Vernon Ave & Villa Way	44.906004	-93.358981	146-112
541	Vernon Ave & Villa Way	44.906004	-93.358981	46-112
542	Vernon Ave & Eden Ave	44.909124	-93.356252	46-112
542	Vernon Ave & Eden Ave	44.909124	-93.356252	587-112
542	Vernon Ave & Eden Ave	44.909124	-93.356252	146-112
543	Vernon Ave & #5101	44.910949	-93.355321	46-112
543	Vernon Ave & #5101	44.910949	-93.355321	146-112
543	Vernon Ave & #5101	44.910949	-93.355321	587-112
544	Vernon Ave & Interlachen Blvd	44.912114	-93.353884	46-112
544	Vernon Ave & Interlachen Blvd	44.912114	-93.353884	146-112
544	Vernon Ave & Interlachen Blvd	44.912114	-93.353884	587-112
545	Vernon Ave & Arcadia Ave	44.91236	-93.352553	146-112
545	Vernon Ave & Arcadia Ave	44.91236	-93.352553	587-112
545	Vernon Ave & Arcadia Ave	44.91236	-93.352553	46-112
557	Larpenteur Ave & Fernwood St	44.991861	-93.151502	61-112
557	Larpenteur Ave & Fernwood St	44.991861	-93.151502	83-112
558	Larpenteur Ave & Dunlap St	44.991861	-93.148939	61-112
558	Larpenteur Ave & Dunlap St	44.991861	-93.148939	83-112
559	Lexington Ave & Larpenteur Ave	44.992348	-93.146365	83-112
560	Lexington Ave & Larpenteur Ave	44.992164	-93.146515	83-112
573	Co Rd B & Fernwood St	45.006395	-93.151467	83-112
573	Co Rd B & Fernwood St	45.006395	-93.151467	65-112
575	Co Rd B & Dellwood St	45.006375	-93.153931	83-112
575	Co Rd B & Dellwood St	45.006375	-93.153931	65-112
576	Co Rd B & Hamline Ave	45.006322	-93.156472	83-112
576	Co Rd B & Hamline Ave	45.006322	-93.156472	65-112
578	Co Rd B & Albert St	45.006312	-93.159566	65-112
580	Co Rd B & Target Driveway	45.006264	-93.162977	65-112
591	Fairview Ave & Rosedale / Co Rd B-2	45.013377	-93.176803	264-112
591	Fairview Ave & Rosedale / Co Rd B-2	45.013377	-93.176803	87-112
594	Co Rd B-2 & American St	45.014933	-93.171272	801-112
594	Co Rd B-2 & American St	45.014933	-93.171272	87-112
594	Co Rd B-2 & American St	45.014933	-93.171272	32-112
594	Co Rd B-2 & American St	45.014933	-93.171272	264-112
594	Co Rd B-2 & American St	45.014933	-93.171272	225-112
596	Snelling Service Rd E & Corporate Center	45.021844	-93.163439	225-112
600	Portland Ave S & 96th St E	44.82979	-93.268238	553-112
601	Portland Ave S & 95th St E	44.831604	-93.268223	553-112
602	Portland Ave S & 94th St E	44.833404	-93.26822	553-112
603	Portland Ave S & 93rd St E	44.835215	-93.268201	553-112
604	Portland Ave S & 92nd St E	44.836957	-93.268194	553-112
605	Portland Ave S & 91st St E	44.838834	-93.268195	553-112
607	Portland Ave S & 90th St E	44.840631	-93.268184	553-112
608	Portland Ave S & Bischoff Lane	44.843466	-93.268178	553-112
611	Portland Ave S & 86th St E	44.847848	-93.268198	553-112
613	Portland Ave S & 84th St E	44.851464	-93.26815	553-112
614	Portland Ave S & 83rd St E	44.853267	-93.268146	553-112
615	Portland Ave S & 82nd St E	44.855424	-93.268122	553-112
616	Portland Ave S & 81st St E	44.857449	-93.268096	553-112
617	Portland Ave S & American Blvd	44.859369	-93.268082	553-112
618	Portland Ave & American Blvd / I-494 Frontage	44.860769	-93.268065	553-112
618	Portland Ave & American Blvd / I-494 Frontage	44.860769	-93.268065	5-112
619	Portland Ave S & Hwy 494 Frontage (78th St)	44.861798	-93.268063	553-112
619	Portland Ave S & Hwy 494 Frontage (78th St)	44.861798	-93.268063	5-112
620	Portland Ave S & 77th St E	44.863922	-93.268026	5-112
620	Portland Ave S & 77th St E	44.863922	-93.268026	553-112
624	77th St E & Chicago Ave S	44.863689	-93.263152	540-112
633	Portland Ave S & 76th St E	44.865431	-93.267983	5-112
633	Portland Ave S & 76th St E	44.865431	-93.267983	553-112
634	Portland Ave S & 75th St E	44.867217	-93.26798	553-112
634	Portland Ave S & 75th St E	44.867217	-93.26798	5-112
635	Portland Ave S & 74th St E	44.868951	-93.267995	553-112
635	Portland Ave S & 74th St E	44.868951	-93.267995	5-112
636	Portland Ave S & 73rd St E	44.870768	-93.26795	5-112
636	Portland Ave S & 73rd St E	44.870768	-93.26795	553-112
637	Portland Ave S & 72nd St E	44.872614	-93.267931	5-112
637	Portland Ave S & 72nd St E	44.872614	-93.267931	553-112
638	Portland Ave S & 71st St E	44.874392	-93.267913	5-112
638	Portland Ave S & 71st St E	44.874392	-93.267913	553-112
639	Portland Ave S & 70th St E	44.876206	-93.267894	553-112
639	Portland Ave S & 70th St E	44.876206	-93.267894	5-112
640	Portland Ave S & 69th St E	44.877998	-93.267879	5-112
640	Portland Ave S & 69th St E	44.877998	-93.267879	553-112
641	Portland Ave S & 68th St E	44.87982	-93.267861	5-112
641	Portland Ave S & 68th St E	44.87982	-93.267861	553-112
642	Portland Ave S & 67th St E	44.881584	-93.267819	553-112
642	Portland Ave S & 67th St E	44.881584	-93.267819	5-112
643	Portland Ave S & 66th St E	44.883228	-93.267734	553-112
643	Portland Ave S & 66th St E	44.883228	-93.267734	5-112
645	66th St E & Park Ave S	44.883477	-93.265496	111-112
645	66th St E & Park Ave S	44.883477	-93.265496	515-112
647	66th St E & Chicago Ave S	44.883447	-93.263069	111-112
647	66th St E & Chicago Ave S	44.883447	-93.263069	515-112
649	66th St E & 10th Ave S	44.883437	-93.260595	111-112
649	66th St E & 10th Ave S	44.883437	-93.260595	515-112
651	66th St E & 12th Ave S	44.883451	-93.258113	515-112
651	66th St E & 12th Ave S	44.883451	-93.258113	111-112
653	66th St E & 14th Ave S	44.883442	-93.255589	111-112
653	66th St E & 14th Ave S	44.883442	-93.255589	515-112
655	66th St E & Bloomington Ave S	44.88344	-93.253069	111-112
655	66th St E & Bloomington Ave S	44.88344	-93.253069	515-112
656	Bloomington Ave S & 67th St E	44.881772	-93.253011	515-112
656	Bloomington Ave S & 67th St E	44.881772	-93.253011	552-112
657	Bloomington Ave S & 68th St E	44.879986	-93.252953	515-112
657	Bloomington Ave S & 68th St E	44.879986	-93.252953	552-112
658	Bloomington Ave S & 69th St E	44.877961	-93.252948	552-112
658	Bloomington Ave S & 69th St E	44.877961	-93.252948	515-112
659	Bloomington Ave S & 70th St E	44.876386	-93.25298	515-112
659	Bloomington Ave S & 70th St E	44.876386	-93.25298	552-112
660	Bloomington Ave S & 71st St E	44.874594	-93.25298	552-112
660	Bloomington Ave S & 71st St E	44.874594	-93.25298	515-112
661	Bloomington Ave S & Diagonal Blvd	44.873255	-93.253001	552-112
661	Bloomington Ave S & Diagonal Blvd	44.873255	-93.253001	515-112
662	Bloomington Ave S & 73rd St E	44.870997	-93.252987	515-112
662	Bloomington Ave S & 73rd St E	44.870997	-93.252987	552-112
663	Bloomington Ave S & 74th St E	44.869213	-93.252995	552-112
663	Bloomington Ave S & 74th St E	44.869213	-93.252995	515-112
664	Bloomington Ave S & 75th St E	44.867413	-93.252998	552-112
664	Bloomington Ave S & 75th St E	44.867413	-93.252998	515-112
665	Bloomington Ave S & 76th St E	44.865627	-93.252998	515-112
665	Bloomington Ave S & 76th St E	44.865627	-93.252998	552-112
672	12th Ave S & 78th St E (Hwy 494 Frontage)	44.861664	-93.258062	515-112
672	12th Ave S & 78th St E (Hwy 494 Frontage)	44.861664	-93.258062	552-112
672	12th Ave S & 78th St E (Hwy 494 Frontage)	44.861664	-93.258062	540-112
673	12th Ave S & American Blvd	44.859439	-93.258071	552-112
674	12th Ave S & 80th St E	44.857738	-93.258083	552-112
675	12th Ave S & 82nd St E	44.855274	-93.258084	552-112
676	12th Ave S & 84th St E	44.851663	-93.258098	552-112
684	86th St E & 22nd Ave S	44.847919	-93.242372	538-112
684	86th St E & 22nd Ave S	44.847919	-93.242372	539-112
685	Old Shakopee Rd & 86th St E	44.848148	-93.239252	539-112
685	Old Shakopee Rd & 86th St E	44.848148	-93.239252	538-112
688	Old Shakopee Rd & 86th St E	44.848076	-93.239445	538-112
688	Old Shakopee Rd & 86th St E	44.848076	-93.239445	539-112
689	86th St E & 22nd Ave S	44.848024	-93.241956	538-112
689	86th St E & 22nd Ave S	44.848024	-93.241956	539-112
690	86th St E & Village Club Apts	44.848025	-93.244366	539-112
690	86th St E & Village Club Apts	44.848025	-93.244366	538-112
699	12th Ave S & 84th St E	44.851482	-93.257951	552-112
700	12th Ave S & 82nd St E	44.855093	-93.257936	552-112
701	12th Ave S & 80th St E	44.857557	-93.257936	552-112
702	12th Ave S & American Blvd	44.859623	-93.257922	552-112
703	12th Ave S & American Blvd / 78th St	44.860847	-93.257919	515-112
703	12th Ave S & American Blvd / 78th St	44.860847	-93.257919	552-112
