route_id	trip_id	departure_time	stop_id	stop_sequence	timepoint	service_id	trip_headsign	direction_id	shape_id	route_short_name	route_long_name	headway
64-112	15287300-AUG19-MVS-BUS-Weekday-01	22:41:00	10419	46	0	AUG19-MVS-BUS-Weekday-01	Eastbound 64N  Payne Av/Mplwd Mall/Via N St Paul	0	640025	64	Payne - Maryland - White Bear Av - Maplewood Mall	9
64-112	15287300-AUG19-MVS-BUS-Weekday-01	22:41:00	40014	47	0	AUG19-MVS-BUS-Weekday-01	Eastbound 64N  Payne Av/Mplwd Mall/Via N St Paul	0	640025	64	Payne - Maryland - White Bear Av - Maplewood Mall	9
64-112	15287300-AUG19-MVS-BUS-Weekday-01	22:42:00	51604	48	0	AUG19-MVS-BUS-Weekday-01	Eastbound 64N  Payne Av/Mplwd Mall/Via N St Paul	0	640025	64	Payne - Maryland - White Bear Av - Maplewood Mall	9
64-112	15287300-AUG19-MVS-BUS-Weekday-01	22:42:00	40007	49	0	AUG19-MVS-BUS-Weekday-01	Eastbound 64N  Payne Av/Mplwd Mall/Via N St Paul	0	640025	64	Payne - Maryland - White Bear Av - Maplewood Mall	9
64-112	15287300-AUG19-MVS-BUS-Weekday-01	22:42:00	5326	50	1	AUG19-MVS-BUS-Weekday-01	Eastbound 64N  Payne Av/Mplwd Mall/Via N St Paul	0	640025	64	Payne - Maryland - White Bear Av - Maplewood Mall	9
64-112	15287300-AUG19-MVS-BUS-Weekday-01	22:42:00	40151	51	0	AUG19-MVS-BUS-Weekday-01	Eastbound 64N  Payne Av/Mplwd Mall/Via N St Paul	0	640025	64	Payne - Maryland - White Bear Av - Maplewood Mall	9
64-112	15287300-AUG19-MVS-BUS-Weekday-01	22:43:00	40084	52	0	AUG19-MVS-BUS-Weekday-01	Eastbound 64N  Payne Av/Mplwd Mall/Via N St Paul	0	640025	64	Payne - Maryland - White Bear Av - Maplewood Mall	9
64-112	15287300-AUG19-MVS-BUS-Weekday-01	22:43:00	40111	53	0	AUG19-MVS-BUS-Weekday-01	Eastbound 64N  Payne Av/Mplwd Mall/Via N St Paul	0	640025	64	Payne - Maryland - White Bear Av - Maplewood Mall	9
64-112	15287300-AUG19-MVS-BUS-Weekday-01	22:44:00	40132	54	0	AUG19-MVS-BUS-Weekday-01	Eastbound 64N  Payne Av/Mplwd Mall/Via N St Paul	0	640025	64	Payne - Maryland - White Bear Av - Maplewood Mall	9
64-112	15287300-AUG19-MVS-BUS-Weekday-01	22:44:00	40123	55	0	AUG19-MVS-BUS-Weekday-01	Eastbound 64N  Payne Av/Mplwd Mall/Via N St Paul	0	640025	64	Payne - Maryland - White Bear Av - Maplewood Mall	9
64-112	15287300-AUG19-MVS-BUS-Weekday-01	22:44:00	49752	56	0	AUG19-MVS-BUS-Weekday-01	Eastbound 64N  Payne Av/Mplwd Mall/Via N St Paul	0	640025	64	Payne - Maryland - White Bear Av - Maplewood Mall	9
64-112	15287300-AUG19-MVS-BUS-Weekday-01	22:45:00	48195	57	0	AUG19-MVS-BUS-Weekday-01	Eastbound 64N  Payne Av/Mplwd Mall/Via N St Paul	0	640025	64	Payne - Maryland - White Bear Av - Maplewood Mall	9
64-112	15287300-AUG19-MVS-BUS-Weekday-01	22:46:00	5356	58	0	AUG19-MVS-BUS-Weekday-01	Eastbound 64N  Payne Av/Mplwd Mall/Via N St Paul	0	640025	64	Payne - Maryland - White Bear Av - Maplewood Mall	9
64-112	15287300-AUG19-MVS-BUS-Weekday-01	22:46:00	49742	59	1	AUG19-MVS-BUS-Weekday-01	Eastbound 64N  Payne Av/Mplwd Mall/Via N St Paul	0	640025	64	Payne - Maryland - White Bear Av - Maplewood Mall	9
64-112	15287300-AUG19-MVS-BUS-Weekday-01	22:46:00	49983	60	0	AUG19-MVS-BUS-Weekday-01	Eastbound 64N  Payne Av/Mplwd Mall/Via N St Paul	0	640025	64	Payne - Maryland - White Bear Av - Maplewood Mall	9
64-112	15287300-AUG19-MVS-BUS-Weekday-01	22:47:00	49743	61	0	AUG19-MVS-BUS-Weekday-01	Eastbound 64N  Payne Av/Mplwd Mall/Via N St Paul	0	640025	64	Payne - Maryland - White Bear Av - Maplewood Mall	9
64-112	15287300-AUG19-MVS-BUS-Weekday-01	22:47:00	49744	62	0	AUG19-MVS-BUS-Weekday-01	Eastbound 64N  Payne Av/Mplwd Mall/Via N St Paul	0	640025	64	Payne - Maryland - White Bear Av - Maplewood Mall	9
64-112	15287300-AUG19-MVS-BUS-Weekday-01	22:48:00	56672	63	0	AUG19-MVS-BUS-Weekday-01	Eastbound 64N  Payne Av/Mplwd Mall/Via N St Paul	0	640025	64	Payne - Maryland - White Bear Av - Maplewood Mall	9
64-112	15287300-AUG19-MVS-BUS-Weekday-01	22:49:00	49745	64	0	AUG19-MVS-BUS-Weekday-01	Eastbound 64N  Payne Av/Mplwd Mall/Via N St Paul	0	640025	64	Payne - Maryland - White Bear Av - Maplewood Mall	9
64-112	15287300-AUG19-MVS-BUS-Weekday-01	22:49:00	3901	65	0	AUG19-MVS-BUS-Weekday-01	Eastbound 64N  Payne Av/Mplwd Mall/Via N St Paul	0	640025	64	Payne - Maryland - White Bear Av - Maplewood Mall	9
64-112	15287300-AUG19-MVS-BUS-Weekday-01	22:50:00	3903	66	0	AUG19-MVS-BUS-Weekday-01	Eastbound 64N  Payne Av/Mplwd Mall/Via N St Paul	0	640025	64	Payne - Maryland - White Bear Av - Maplewood Mall	9
64-112	15287300-AUG19-MVS-BUS-Weekday-01	22:50:00	3904	67	0	AUG19-MVS-BUS-Weekday-01	Eastbound 64N  Payne Av/Mplwd Mall/Via N St Paul	0	640025	64	Payne - Maryland - White Bear Av - Maplewood Mall	9
64-112	15287300-AUG19-MVS-BUS-Weekday-01	22:51:00	3905	68	1	AUG19-MVS-BUS-Weekday-01	Eastbound 64N  Payne Av/Mplwd Mall/Via N St Paul	0	640025	64	Payne - Maryland - White Bear Av - Maplewood Mall	9
64-112	15287300-AUG19-MVS-BUS-Weekday-01	22:51:00	49843	69	0	AUG19-MVS-BUS-Weekday-01	Eastbound 64N  Payne Av/Mplwd Mall/Via N St Paul	0	640025	64	Payne - Maryland - White Bear Av - Maplewood Mall	9
64-112	15287300-AUG19-MVS-BUS-Weekday-01	22:52:00	53148	70	0	AUG19-MVS-BUS-Weekday-01	Eastbound 64N  Payne Av/Mplwd Mall/Via N St Paul	0	640025	64	Payne - Maryland - White Bear Av - Maplewood Mall	9
64-112	15287300-AUG19-MVS-BUS-Weekday-01	22:53:00	3914	71	0	AUG19-MVS-BUS-Weekday-01	Eastbound 64N  Payne Av/Mplwd Mall/Via N St Paul	0	640025	64	Payne - Maryland - White Bear Av - Maplewood Mall	9
64-112	15287300-AUG19-MVS-BUS-Weekday-01	22:53:00	3915	72	0	AUG19-MVS-BUS-Weekday-01	Eastbound 64N  Payne Av/Mplwd Mall/Via N St Paul	0	640025	64	Payne - Maryland - White Bear Av - Maplewood Mall	9
64-112	15287300-AUG19-MVS-BUS-Weekday-01	22:54:00	3917	73	0	AUG19-MVS-BUS-Weekday-01	Eastbound 64N  Payne Av/Mplwd Mall/Via N St Paul	0	640025	64	Payne - Maryland - White Bear Av - Maplewood Mall	9
64-112	15287300-AUG19-MVS-BUS-Weekday-01	22:55:00	3918	74	0	AUG19-MVS-BUS-Weekday-01	Eastbound 64N  Payne Av/Mplwd Mall/Via N St Paul	0	640025	64	Payne - Maryland - White Bear Av - Maplewood Mall	9
64-112	15287300-AUG19-MVS-BUS-Weekday-01	22:55:00	3866	75	0	AUG19-MVS-BUS-Weekday-01	Eastbound 64N  Payne Av/Mplwd Mall/Via N St Paul	0	640025	64	Payne - Maryland - White Bear Av - Maplewood Mall	9
64-112	15287300-AUG19-MVS-BUS-Weekday-01	22:56:00	3869	76	0	AUG19-MVS-BUS-Weekday-01	Eastbound 64N  Payne Av/Mplwd Mall/Via N St Paul	0	640025	64	Payne - Maryland - White Bear Av - Maplewood Mall	9
64-112	15287300-AUG19-MVS-BUS-Weekday-01	22:57:00	49747	77	0	AUG19-MVS-BUS-Weekday-01	Eastbound 64N  Payne Av/Mplwd Mall/Via N St Paul	0	640025	64	Payne - Maryland - White Bear Av - Maplewood Mall	9
64-112	15287300-AUG19-MVS-BUS-Weekday-01	22:57:00	49748	78	1	AUG19-MVS-BUS-Weekday-01	Eastbound 64N  Payne Av/Mplwd Mall/Via N St Paul	0	640025	64	Payne - Maryland - White Bear Av - Maplewood Mall	9
64-112	15287300-AUG19-MVS-BUS-Weekday-01	22:58:00	5277	79	0	AUG19-MVS-BUS-Weekday-01	Eastbound 64N  Payne Av/Mplwd Mall/Via N St Paul	0	640025	64	Payne - Maryland - White Bear Av - Maplewood Mall	9
64-112	15287300-AUG19-MVS-BUS-Weekday-01	22:58:00	5278	80	0	AUG19-MVS-BUS-Weekday-01	Eastbound 64N  Payne Av/Mplwd Mall/Via N St Paul	0	640025	64	Payne - Maryland - White Bear Av - Maplewood Mall	9
64-112	15287300-AUG19-MVS-BUS-Weekday-01	22:58:00	5279	81	0	AUG19-MVS-BUS-Weekday-01	Eastbound 64N  Payne Av/Mplwd Mall/Via N St Paul	0	640025	64	Payne - Maryland - White Bear Av - Maplewood Mall	9
64-112	15287300-AUG19-MVS-BUS-Weekday-01	22:59:00	5280	82	0	AUG19-MVS-BUS-Weekday-01	Eastbound 64N  Payne Av/Mplwd Mall/Via N St Paul	0	640025	64	Payne - Maryland - White Bear Av - Maplewood Mall	9
64-112	15287300-AUG19-MVS-BUS-Weekday-01	22:59:00	5281	83	0	AUG19-MVS-BUS-Weekday-01	Eastbound 64N  Payne Av/Mplwd Mall/Via N St Paul	0	640025	64	Payne - Maryland - White Bear Av - Maplewood Mall	9
64-112	15287300-AUG19-MVS-BUS-Weekday-01	22:59:00	52047	84	0	AUG19-MVS-BUS-Weekday-01	Eastbound 64N  Payne Av/Mplwd Mall/Via N St Paul	0	640025	64	Payne - Maryland - White Bear Av - Maplewood Mall	9
64-112	15287300-AUG19-MVS-BUS-Weekday-01	23:00:00	52015	85	1	AUG19-MVS-BUS-Weekday-01	Eastbound 64N  Payne Av/Mplwd Mall/Via N St Paul	0	640025	64	Payne - Maryland - White Bear Av - Maplewood Mall	9
643-112	15245539-AUG19-MVS-BUS-Weekday-01	06:31:00	56803	1	1	AUG19-MVS-BUS-Weekday-01	Westbound 643  Ltd Stop / Hedberg Dr	1	6430004	643	Ltd Stop - Golden Hills Dr - Cedar Lake Rd - Mpls	79
643-112	15245539-AUG19-MVS-BUS-Weekday-01	06:32:00	17895	2	0	AUG19-MVS-BUS-Weekday-01	Westbound 643  Ltd Stop / Hedberg Dr	1	6430004	643	Ltd Stop - Golden Hills Dr - Cedar Lake Rd - Mpls	79
643-112	15245539-AUG19-MVS-BUS-Weekday-01	06:33:00	34	3	0	AUG19-MVS-BUS-Weekday-01	Westbound 643  Ltd Stop / Hedberg Dr	1	6430004	643	Ltd Stop - Golden Hills Dr - Cedar Lake Rd - Mpls	79
643-112	15245539-AUG19-MVS-BUS-Weekday-01	06:34:00	49426	4	0	AUG19-MVS-BUS-Weekday-01	Westbound 643  Ltd Stop / Hedberg Dr	1	6430004	643	Ltd Stop - Golden Hills Dr - Cedar Lake Rd - Mpls	79
643-112	15245539-AUG19-MVS-BUS-Weekday-01	06:35:00	49427	5	0	AUG19-MVS-BUS-Weekday-01	Westbound 643  Ltd Stop / Hedberg Dr	1	6430004	643	Ltd Stop - Golden Hills Dr - Cedar Lake Rd - Mpls	79
643-112	15245539-AUG19-MVS-BUS-Weekday-01	06:36:00	49428	6	0	AUG19-MVS-BUS-Weekday-01	Westbound 643  Ltd Stop / Hedberg Dr	1	6430004	643	Ltd Stop - Golden Hills Dr - Cedar Lake Rd - Mpls	79
643-112	15245539-AUG19-MVS-BUS-Weekday-01	06:37:00	49401	7	0	AUG19-MVS-BUS-Weekday-01	Westbound 643  Ltd Stop / Hedberg Dr	1	6430004	643	Ltd Stop - Golden Hills Dr - Cedar Lake Rd - Mpls	79
643-112	15245539-AUG19-MVS-BUS-Weekday-01	06:38:00	49441	8	1	AUG19-MVS-BUS-Weekday-01	Westbound 643  Ltd Stop / Hedberg Dr	1	6430004	643	Ltd Stop - Golden Hills Dr - Cedar Lake Rd - Mpls	79
643-112	15245539-AUG19-MVS-BUS-Weekday-01	06:38:00	42405	9	0	AUG19-MVS-BUS-Weekday-01	Westbound 643  Ltd Stop / Hedberg Dr	1	6430004	643	Ltd Stop - Golden Hills Dr - Cedar Lake Rd - Mpls	79
643-112	15245539-AUG19-MVS-BUS-Weekday-01	06:39:00	56305	10	0	AUG19-MVS-BUS-Weekday-01	Westbound 643  Ltd Stop / Hedberg Dr	1	6430004	643	Ltd Stop - Golden Hills Dr - Cedar Lake Rd - Mpls	79
643-112	15245539-AUG19-MVS-BUS-Weekday-01	06:40:00	90013	11	0	AUG19-MVS-BUS-Weekday-01	Westbound 643  Ltd Stop / Hedberg Dr	1	6430004	643	Ltd Stop - Golden Hills Dr - Cedar Lake Rd - Mpls	79
643-112	15245539-AUG19-MVS-BUS-Weekday-01	06:45:00	90056	12	0	AUG19-MVS-BUS-Weekday-01	Westbound 643  Ltd Stop / Hedberg Dr	1	6430004	643	Ltd Stop - Golden Hills Dr - Cedar Lake Rd - Mpls	79
643-112	15245539-AUG19-MVS-BUS-Weekday-01	06:47:00	3016	13	0	AUG19-MVS-BUS-Weekday-01	Westbound 643  Ltd Stop / Hedberg Dr	1	6430004	643	Ltd Stop - Golden Hills Dr - Cedar Lake Rd - Mpls	79
643-112	15245539-AUG19-MVS-BUS-Weekday-01	06:47:00	48469	14	0	AUG19-MVS-BUS-Weekday-01	Westbound 643  Ltd Stop / Hedberg Dr	1	6430004	643	Ltd Stop - Golden Hills Dr - Cedar Lake Rd - Mpls	79
643-112	15245539-AUG19-MVS-BUS-Weekday-01	06:48:00	48465	15	1	AUG19-MVS-BUS-Weekday-01	Westbound 643  Ltd Stop / Hedberg Dr	1	6430004	643	Ltd Stop - Golden Hills Dr - Cedar Lake Rd - Mpls	79
643-112	15245539-AUG19-MVS-BUS-Weekday-01	06:49:00	2966	16	0	AUG19-MVS-BUS-Weekday-01	Westbound 643  Ltd Stop / Hedberg Dr	1	6430004	643	Ltd Stop - Golden Hills Dr - Cedar Lake Rd - Mpls	79
643-112	15245539-AUG19-MVS-BUS-Weekday-01	06:50:00	48466	17	0	AUG19-MVS-BUS-Weekday-01	Westbound 643  Ltd Stop / Hedberg Dr	1	6430004	643	Ltd Stop - Golden Hills Dr - Cedar Lake Rd - Mpls	79
643-112	15245539-AUG19-MVS-BUS-Weekday-01	06:51:00	48467	18	0	AUG19-MVS-BUS-Weekday-01	Westbound 643  Ltd Stop / Hedberg Dr	1	6430004	643	Ltd Stop - Golden Hills Dr - Cedar Lake Rd - Mpls	79
643-112	15245539-AUG19-MVS-BUS-Weekday-01	06:52:00	2993	19	0	AUG19-MVS-BUS-Weekday-01	Westbound 643  Ltd Stop / Hedberg Dr	1	6430004	643	Ltd Stop - Golden Hills Dr - Cedar Lake Rd - Mpls	79
643-112	15245539-AUG19-MVS-BUS-Weekday-01	06:52:00	2994	20	0	AUG19-MVS-BUS-Weekday-01	Westbound 643  Ltd Stop / Hedberg Dr	1	6430004	643	Ltd Stop - Golden Hills Dr - Cedar Lake Rd - Mpls	79
643-112	15245539-AUG19-MVS-BUS-Weekday-01	06:53:00	2995	21	0	AUG19-MVS-BUS-Weekday-01	Westbound 643  Ltd Stop / Hedberg Dr	1	6430004	643	Ltd Stop - Golden Hills Dr - Cedar Lake Rd - Mpls	79
643-112	15245539-AUG19-MVS-BUS-Weekday-01	06:53:00	2996	22	0	AUG19-MVS-BUS-Weekday-01	Westbound 643  Ltd Stop / Hedberg Dr	1	6430004	643	Ltd Stop - Golden Hills Dr - Cedar Lake Rd - Mpls	79
643-112	15245539-AUG19-MVS-BUS-Weekday-01	06:53:00	2997	23	0	AUG19-MVS-BUS-Weekday-01	Westbound 643  Ltd Stop / Hedberg Dr	1	6430004	643	Ltd Stop - Golden Hills Dr - Cedar Lake Rd - Mpls	79
643-112	15245539-AUG19-MVS-BUS-Weekday-01	06:54:00	8067	24	1	AUG19-MVS-BUS-Weekday-01	Westbound 643  Ltd Stop / Hedberg Dr	1	6430004	643	Ltd Stop - Golden Hills Dr - Cedar Lake Rd - Mpls	79
643-112	15245539-AUG19-MVS-BUS-Weekday-01	06:54:00	8068	25	0	AUG19-MVS-BUS-Weekday-01	Westbound 643  Ltd Stop / Hedberg Dr	1	6430004	643	Ltd Stop - Golden Hills Dr - Cedar Lake Rd - Mpls	79
643-112	15245539-AUG19-MVS-BUS-Weekday-01	06:55:00	8070	26	0	AUG19-MVS-BUS-Weekday-01	Westbound 643  Ltd Stop / Hedberg Dr	1	6430004	643	Ltd Stop - Golden Hills Dr - Cedar Lake Rd - Mpls	79
643-112	15245539-AUG19-MVS-BUS-Weekday-01	06:55:00	8071	27	0	AUG19-MVS-BUS-Weekday-01	Westbound 643  Ltd Stop / Hedberg Dr	1	6430004	643	Ltd Stop - Golden Hills Dr - Cedar Lake Rd - Mpls	79
643-112	15245539-AUG19-MVS-BUS-Weekday-01	06:56:00	8073	28	0	AUG19-MVS-BUS-Weekday-01	Westbound 643  Ltd Stop / Hedberg Dr	1	6430004	643	Ltd Stop - Golden Hills Dr - Cedar Lake Rd - Mpls	79
643-112	15245539-AUG19-MVS-BUS-Weekday-01	06:56:00	8074	29	0	AUG19-MVS-BUS-Weekday-01	Westbound 643  Ltd Stop / Hedberg Dr	1	6430004	643	Ltd Stop - Golden Hills Dr - Cedar Lake Rd - Mpls	79
643-112	15245539-AUG19-MVS-BUS-Weekday-01	06:56:00	8076	30	0	AUG19-MVS-BUS-Weekday-01	Westbound 643  Ltd Stop / Hedberg Dr	1	6430004	643	Ltd Stop - Golden Hills Dr - Cedar Lake Rd - Mpls	79
643-112	15245539-AUG19-MVS-BUS-Weekday-01	06:57:00	8078	31	0	AUG19-MVS-BUS-Weekday-01	Westbound 643  Ltd Stop / Hedberg Dr	1	6430004	643	Ltd Stop - Golden Hills Dr - Cedar Lake Rd - Mpls	79
643-112	15245539-AUG19-MVS-BUS-Weekday-01	06:57:00	8080	32	1	AUG19-MVS-BUS-Weekday-01	Westbound 643  Ltd Stop / Hedberg Dr	1	6430004	643	Ltd Stop - Golden Hills Dr - Cedar Lake Rd - Mpls	79
643-112	15245539-AUG19-MVS-BUS-Weekday-01	06:57:00	8081	33	0	AUG19-MVS-BUS-Weekday-01	Westbound 643  Ltd Stop / Hedberg Dr	1	6430004	643	Ltd Stop - Golden Hills Dr - Cedar Lake Rd - Mpls	79
643-112	15245539-AUG19-MVS-BUS-Weekday-01	06:57:00	8082	34	0	AUG19-MVS-BUS-Weekday-01	Westbound 643  Ltd Stop / Hedberg Dr	1	6430004	643	Ltd Stop - Golden Hills Dr - Cedar Lake Rd - Mpls	79
643-112	15245539-AUG19-MVS-BUS-Weekday-01	06:58:00	8084	35	0	AUG19-MVS-BUS-Weekday-01	Westbound 643  Ltd Stop / Hedberg Dr	1	6430004	643	Ltd Stop - Golden Hills Dr - Cedar Lake Rd - Mpls	79
643-112	15245539-AUG19-MVS-BUS-Weekday-01	06:58:00	8085	36	0	AUG19-MVS-BUS-Weekday-01	Westbound 643  Ltd Stop / Hedberg Dr	1	6430004	643	Ltd Stop - Golden Hills Dr - Cedar Lake Rd - Mpls	79
643-112	15245539-AUG19-MVS-BUS-Weekday-01	06:58:00	50121	37	0	AUG19-MVS-BUS-Weekday-01	Westbound 643  Ltd Stop / Hedberg Dr	1	6430004	643	Ltd Stop - Golden Hills Dr - Cedar Lake Rd - Mpls	79
643-112	15245539-AUG19-MVS-BUS-Weekday-01	06:59:00	40468	38	0	AUG19-MVS-BUS-Weekday-01	Westbound 643  Ltd Stop / Hedberg Dr	1	6430004	643	Ltd Stop - Golden Hills Dr - Cedar Lake Rd - Mpls	79
643-112	15245539-AUG19-MVS-BUS-Weekday-01	06:59:00	8089	39	0	AUG19-MVS-BUS-Weekday-01	Westbound 643  Ltd Stop / Hedberg Dr	1	6430004	643	Ltd Stop - Golden Hills Dr - Cedar Lake Rd - Mpls	79
643-112	15245539-AUG19-MVS-BUS-Weekday-01	06:59:00	8090	40	0	AUG19-MVS-BUS-Weekday-01	Westbound 643  Ltd Stop / Hedberg Dr	1	6430004	643	Ltd Stop - Golden Hills Dr - Cedar Lake Rd - Mpls	79
643-112	15245539-AUG19-MVS-BUS-Weekday-01	06:59:00	8091	41	0	AUG19-MVS-BUS-Weekday-01	Westbound 643  Ltd Stop / Hedberg Dr	1	6430004	643	Ltd Stop - Golden Hills Dr - Cedar Lake Rd - Mpls	79
643-112	15245539-AUG19-MVS-BUS-Weekday-01	06:59:00	8092	42	0	AUG19-MVS-BUS-Weekday-01	Westbound 643  Ltd Stop / Hedberg Dr	1	6430004	643	Ltd Stop - Golden Hills Dr - Cedar Lake Rd - Mpls	79
643-112	15245539-AUG19-MVS-BUS-Weekday-01	07:00:00	8093	43	0	AUG19-MVS-BUS-Weekday-01	Westbound 643  Ltd Stop / Hedberg Dr	1	6430004	643	Ltd Stop - Golden Hills Dr - Cedar Lake Rd - Mpls	79
643-112	15245539-AUG19-MVS-BUS-Weekday-01	07:00:00	8094	44	0	AUG19-MVS-BUS-Weekday-01	Westbound 643  Ltd Stop / Hedberg Dr	1	6430004	643	Ltd Stop - Golden Hills Dr - Cedar Lake Rd - Mpls	79
643-112	15245539-AUG19-MVS-BUS-Weekday-01	07:00:00	8095	45	0	AUG19-MVS-BUS-Weekday-01	Westbound 643  Ltd Stop / Hedberg Dr	1	6430004	643	Ltd Stop - Golden Hills Dr - Cedar Lake Rd - Mpls	79
643-112	15245539-AUG19-MVS-BUS-Weekday-01	07:00:00	8096	46	0	AUG19-MVS-BUS-Weekday-01	Westbound 643  Ltd Stop / Hedberg Dr	1	6430004	643	Ltd Stop - Golden Hills Dr - Cedar Lake Rd - Mpls	79
643-112	15245539-AUG19-MVS-BUS-Weekday-01	07:00:00	8097	47	0	AUG19-MVS-BUS-Weekday-01	Westbound 643  Ltd Stop / Hedberg Dr	1	6430004	643	Ltd Stop - Golden Hills Dr - Cedar Lake Rd - Mpls	79
643-112	15245539-AUG19-MVS-BUS-Weekday-01	07:01:00	8098	48	0	AUG19-MVS-BUS-Weekday-01	Westbound 643  Ltd Stop / Hedberg Dr	1	6430004	643	Ltd Stop - Golden Hills Dr - Cedar Lake Rd - Mpls	79
643-112	15245539-AUG19-MVS-BUS-Weekday-01	07:01:00	40247	49	1	AUG19-MVS-BUS-Weekday-01	Westbound 643  Ltd Stop / Hedberg Dr	1	6430004	643	Ltd Stop - Golden Hills Dr - Cedar Lake Rd - Mpls	79
645-112	15284992-AUG19-MVS-BUS-Weekday-01	13:33:00	6999	1	1	AUG19-MVS-BUS-Weekday-01	Eastbound 645 Ltd Stop / Minneapolis	0	6450009	645	Ltd Stop - Mound - Wayzata - Ridgedale - Mpls	16
645-112	15284992-AUG19-MVS-BUS-Weekday-01	13:35:00	41706	2	0	AUG19-MVS-BUS-Weekday-01	Eastbound 645 Ltd Stop / Minneapolis	0	6450009	645	Ltd Stop - Mound - Wayzata - Ridgedale - Mpls	16
645-112	15284992-AUG19-MVS-BUS-Weekday-01	13:35:00	7035	3	0	AUG19-MVS-BUS-Weekday-01	Eastbound 645 Ltd Stop / Minneapolis	0	6450009	645	Ltd Stop - Mound - Wayzata - Ridgedale - Mpls	16
645-112	15284992-AUG19-MVS-BUS-Weekday-01	13:37:00	7000	4	0	AUG19-MVS-BUS-Weekday-01	Eastbound 645 Ltd Stop / Minneapolis	0	6450009	645	Ltd Stop - Mound - Wayzata - Ridgedale - Mpls	16
645-112	15284992-AUG19-MVS-BUS-Weekday-01	13:39:00	41157	5	1	AUG19-MVS-BUS-Weekday-01	Eastbound 645 Ltd Stop / Minneapolis	0	6450009	645	Ltd Stop - Mound - Wayzata - Ridgedale - Mpls	16
645-112	15284992-AUG19-MVS-BUS-Weekday-01	13:42:00	52200	6	0	AUG19-MVS-BUS-Weekday-01	Eastbound 645 Ltd Stop / Minneapolis	0	6450009	645	Ltd Stop - Mound - Wayzata - Ridgedale - Mpls	16
645-112	15284992-AUG19-MVS-BUS-Weekday-01	13:42:00	8120	7	0	AUG19-MVS-BUS-Weekday-01	Eastbound 645 Ltd Stop / Minneapolis	0	6450009	645	Ltd Stop - Mound - Wayzata - Ridgedale - Mpls	16
645-112	15284992-AUG19-MVS-BUS-Weekday-01	13:43:00	8121	8	0	AUG19-MVS-BUS-Weekday-01	Eastbound 645 Ltd Stop / Minneapolis	0	6450009	645	Ltd Stop - Mound - Wayzata - Ridgedale - Mpls	16
645-112	15284992-AUG19-MVS-BUS-Weekday-01	13:43:00	8122	9	0	AUG19-MVS-BUS-Weekday-01	Eastbound 645 Ltd Stop / Minneapolis	0	6450009	645	Ltd Stop - Mound - Wayzata - Ridgedale - Mpls	16
645-112	15284992-AUG19-MVS-BUS-Weekday-01	13:45:00	6069	10	0	AUG19-MVS-BUS-Weekday-01	Eastbound 645 Ltd Stop / Minneapolis	0	6450009	645	Ltd Stop - Mound - Wayzata - Ridgedale - Mpls	16
645-112	15284992-AUG19-MVS-BUS-Weekday-01	13:46:00	7004	11	1	AUG19-MVS-BUS-Weekday-01	Eastbound 645 Ltd Stop / Minneapolis	0	6450009	645	Ltd Stop - Mound - Wayzata - Ridgedale - Mpls	16
645-112	15284992-AUG19-MVS-BUS-Weekday-01	13:47:00	40939	12	0	AUG19-MVS-BUS-Weekday-01	Eastbound 645 Ltd Stop / Minneapolis	0	6450009	645	Ltd Stop - Mound - Wayzata - Ridgedale - Mpls	16
645-112	15284992-AUG19-MVS-BUS-Weekday-01	13:47:00	8177	13	0	AUG19-MVS-BUS-Weekday-01	Eastbound 645 Ltd Stop / Minneapolis	0	6450009	645	Ltd Stop - Mound - Wayzata - Ridgedale - Mpls	16
645-112	15284992-AUG19-MVS-BUS-Weekday-01	13:48:00	8179	14	0	AUG19-MVS-BUS-Weekday-01	Eastbound 645 Ltd Stop / Minneapolis	0	6450009	645	Ltd Stop - Mound - Wayzata - Ridgedale - Mpls	16
645-112	15284992-AUG19-MVS-BUS-Weekday-01	13:48:00	40919	15	0	AUG19-MVS-BUS-Weekday-01	Eastbound 645 Ltd Stop / Minneapolis	0	6450009	645	Ltd Stop - Mound - Wayzata - Ridgedale - Mpls	16
645-112	15284992-AUG19-MVS-BUS-Weekday-01	13:48:00	8181	16	0	AUG19-MVS-BUS-Weekday-01	Eastbound 645 Ltd Stop / Minneapolis	0	6450009	645	Ltd Stop - Mound - Wayzata - Ridgedale - Mpls	16
645-112	15284992-AUG19-MVS-BUS-Weekday-01	13:49:00	40839	17	0	AUG19-MVS-BUS-Weekday-01	Eastbound 645 Ltd Stop / Minneapolis	0	6450009	645	Ltd Stop - Mound - Wayzata - Ridgedale - Mpls	16
645-112	15284992-AUG19-MVS-BUS-Weekday-01	13:49:00	8127	18	0	AUG19-MVS-BUS-Weekday-01	Eastbound 645 Ltd Stop / Minneapolis	0	6450009	645	Ltd Stop - Mound - Wayzata - Ridgedale - Mpls	16
645-112	15284992-AUG19-MVS-BUS-Weekday-01	13:49:00	8128	19	0	AUG19-MVS-BUS-Weekday-01	Eastbound 645 Ltd Stop / Minneapolis	0	6450009	645	Ltd Stop - Mound - Wayzata - Ridgedale - Mpls	16
645-112	15284992-AUG19-MVS-BUS-Weekday-01	13:50:00	8129	20	0	AUG19-MVS-BUS-Weekday-01	Eastbound 645 Ltd Stop / Minneapolis	0	6450009	645	Ltd Stop - Mound - Wayzata - Ridgedale - Mpls	16
